"url","comment_user","comment_user_url","comment_date","comment","likes_number","replies_number","replies","hashtag_comment","tagged_users_in_comment","post_url","post_user","comment_id","post_id","timestamp","input","error","error_code","warning","warning_code"
"https://www.instagram.com/dorfterror","5viertrier","https://www.instagram.com/5viertrier","2025-03-25T19:04:26.000Z","Der Fotograf hat beste Arbeit geleistet 🔥",2,1,"[{""reply_user"":""wild_n_free_photography"",""reply_date"":""2025-03-26T08:24:29.000Z"",""reply"":""@5viertrier vielen lieben Dank 🙏"",""likes_number"":0}]",,,"https://www.instagram.com/p/DHoX6Y6sUoO","dorfterror","17998421552779750","3596229470009248270","2025-07-12T20:59:19.196Z","{""url"":""https://www.instagram.com/p/DHoX6Y6sUoO""}",,,,
"https://www.instagram.com/dorfterror","nvrwalkalonelp","https://www.instagram.com/nvrwalkalonelp","2025-03-25T17:43:39.000Z","@von.hoelle.band super Leute! Im März 2024 bei der @nopedose_official Proberaumsause erlebt. Schön war das 💪🔥",2,0,,,"[""@von"",""@nopedose_official""]","https://www.instagram.com/p/DHoX6Y6sUoO","dorfterror","18013294955703000","3596229470009248270","2025-07-12T20:59:19.196Z","{""url"":""https://www.instagram.com/p/DHoX6Y6sUoO""}",,,,
"https://www.instagram.com/dorfterror","sosuke.ehrhardt_1961","https://www.instagram.com/sosuke.ehrhardt_1961","2025-04-18T13:00:58.000Z","you're someone's dream guy (mine maybe) - period.",0,0,,,,"https://www.instagram.com/reel/DIjbOwMMLIp","dorfterror","18170471053329876","3612851087153869353","2025-07-12T20:59:19.221Z","{""url"":""https://www.instagram.com/reel/DIjbOwMMLIp""}",,,,
"https://www.instagram.com/dorfterror","michel_lang89","https://www.instagram.com/michel_lang89","2025-04-18T11:21:12.000Z","Das war sehr schön!!! 😊",1,2,"[{""reply_user"":""dorfterror"",""reply_date"":""2025-04-18T16:15:31.000Z"",""reply"":""@michel_lang89 oh ja!🫶🔥"",""likes_number"":0},{""reply_user"":""michel_lang89"",""reply_date"":""2025-04-18T16:19:38.000Z"",""reply"":""@dorfterror freue mich schon auf unser Festival!"",""likes_number"":0}]",,,"https://www.instagram.com/reel/DIjbOwMMLIp","dorfterror","18066413569940974","3612851087153869353","2025-07-12T20:59:19.221Z","{""url"":""https://www.instagram.com/reel/DIjbOwMMLIp""}",,,,
"https://www.instagram.com/dorfterror","jess.hedi","https://www.instagram.com/jess.hedi","2025-04-18T09:27:13.000Z","❤️¹⁰⁰⁰⁰⁰⁰⁰",0,0,,,,"https://www.instagram.com/reel/DIjbOwMMLIp","dorfterror","18069627616914791","3612851087153869353","2025-07-12T20:59:19.221Z","{""url"":""https://www.instagram.com/reel/DIjbOwMMLIp""}",,,,
"https://www.instagram.com/dorfterror","magdalenakronz","https://www.instagram.com/magdalenakronz","2025-04-18T04:33:33.000Z","😍😍😍😍💯💯",1,2,"[{""reply_user"":""dorfterror"",""reply_date"":""2025-04-18T16:14:00.000Z"",""reply"":""@magdalenakronz 🫶🔥"",""likes_number"":0},{""reply_user"":""magdalenakronz"",""reply_date"":""2025-04-19T04:03:42.000Z"",""reply"":""@dorfterror 🤪"",""likes_number"":0}]",,,"https://www.instagram.com/reel/DIjbOwMMLIp","dorfterror","18064022567482461","3612851087153869353","2025-07-12T20:59:19.221Z","{""url"":""https://www.instagram.com/reel/DIjbOwMMLIp""}",,,,
"https://www.instagram.com/dorfterror","yok_pocketpunk","https://www.instagram.com/yok_pocketpunk","2025-02-21T08:06:52.000Z","Ganz ehrlich, einen Begriff wie „unrechts“ einzuführen, ist leider auch‘n merkwürdiger Beitrag dazu, sich nicht klar auszudrücken und zu positionieren.",0,3,"[{""reply_user"":""dorfterror"",""reply_date"":""2025-02-21T08:36:44.000Z"",""reply"":""@yok_pocketpunk Wir haben das nicht eingeführt, das ist eine Kampagne, die bereits mehrfach zu Wahlen lief. Was wär denn da noch klarer und wieso forderst du das ausgerechnet von uns, statt von den vielen, die „neutral“ und stumm bleiben? Uns gehts dabei nicht um einzelne Begriffe, und dass die Leute hier eh wählen gehen ist uns auch klar - wichtig ist uns, dass wir aktiv werden im Umfeld, und verstehen wieso „rechts“ keine Alternative ist - daher die ganzen Empfehlungen, die wie wir hoffen auch wahrgenommen werden … und nicht nur ne einzelne Bildüberschrift?!"",""likes_number"":0},{""reply_user"":""yok_pocketpunk"",""reply_date"":""2025-02-21T10:23:53.000Z"",""reply"":""@dorfterror Die Begrifflichkeit „unrechts“ ist einfach schwammig. Und es ist so augenscheinlich, dass sich die Kampagne davor drückt, klar zu sagen: wählt links! Und das mag ja auch nicht Ausrichtung der Kampagne sein, aber genau das finde ich halt schwach. Es gibt genug Künstler*innen, die sich da sehr viel klarer positionieren und auch die Politik von SPD und Grünen als das einordnen, was sie in Teilen ist: konservativ und anbiedernd an einen rechten mainstream. Über AfD, CDU/CSU und FDP müssen wir hoffentlich nicht reden. Warum dann nicht ein klares WÄHLT LINKS?! Zumal die Linkspartei die einzige ist, bei der du den Begriff Antifaschismus überhaupt im Wahlprogramm findest."",""likes_number"":2},{""reply_user"":""dorfterror"",""reply_date"":""2025-02-21T12:48:55.000Z"",""reply"":""@yok_pocketpunk  Wir finden das nice, wenn du das so tust, und es andere gibt die das tun (wir haben sogar ne ganze Menge Likes dort verteilt), aber respektiere bitte auch, dass viele Bands das so machen wie wir, und auch dafür gute Gründe haben. Da musst du auch keine Grundhaltung hinterfragen oder mit schwammig und schwach abwerten, dafür gibts andere/bessere Adressen. Wir trauen den WählerInnen hier in unserer Community durchaus zu für sich jeweils die richtige Entscheidung zu treffen gegen Neofaschismus, deren Türöffner und für mehr Solidarität ... und daher bitten wir alle hier im eigenen Umfeld aktiv zu werden, in der Verwandtschaft, Freundeskreis, usw., denn aktuell sind noch rund 20% unentschlossen..."",""likes_number"":0}]",,,"https://www.instagram.com/p/DGSm8k6sGxc","dorfterror","18386550229109587","3572088743033597020","2025-07-12T20:59:19.230Z","{""url"":""https://www.instagram.com/p/DGSm8k6sGxc""}",,,,
"https://www.instagram.com/dorfterror","freidenkeralarmpunk","https://www.instagram.com/freidenkeralarmpunk","2025-02-20T10:46:50.000Z","Gerade wir politischen Bands sind in Bezug auf die von neoliberalen Narrativen überladene Debatte in der Verantwortung, Verteilungsfragen zu thematisieren und damit die ungleiche Verteilung von Reichtum in dieser Gesellschaften radikal infrage zu stellen. Wir sehen ja im Moment, dass die Menschen sehr offen dafür sind, endlich wieder über Klassenstandpunkte zu reden und diesen elenden Kulturkampf der AfD rechts liegen zu lassen. Davon brauchen wir unbedingt mehr, auch aus der Musikszene",3,2,"[{""reply_user"":""freidenkeralarmpunk"",""reply_date"":""2025-02-20T10:48:06.000Z"",""reply"":""@freidenkeralarmpunk es geht nur gemeinsam, dafür müssen wir kämpfen ✊🏻🖤"",""likes_number"":2},{""reply_user"":""dorfterror"",""reply_date"":""2025-02-21T08:48:00.000Z"",""reply"":""@freidenkeralarmpunk Ja- denn es gibt eben keine „politische Neutralität“ - und selbst wenn es diese gäbe wäre es völlig unsinnig und fatal allein für dieses vorgeschobene Ideal die realen Ungerechtigkeiten noch weiter zu steigern und am Ende den ganzen Planeten dafür zu opfern …"",""likes_number"":0}]",,,"https://www.instagram.com/p/DGSm8k6sGxc","dorfterror","18117360610431847","3572088743033597020","2025-07-12T20:59:19.230Z","{""url"":""https://www.instagram.com/p/DGSm8k6sGxc""}",,,,
"https://www.instagram.com/pop_rlp","its_a_161_riot","https://www.instagram.com/its_a_161_riot","2025-04-11T08:38:43.000Z","🚀🔥🫶",1,0,,,,"https://www.instagram.com/reel/DIL1aBYK6Lh","pop_rlp","18287868127220747","3606210811290952417","2025-07-12T20:59:19.236Z","{""url"":""https://www.instagram.com/reel/DIL1aBYK6Lh""}",,,,
"https://www.instagram.com/pop_rlp","wild_n_free_photography","https://www.instagram.com/wild_n_free_photography","2025-04-11T08:17:30.000Z","🔥🔥🔥",0,0,,,,"https://www.instagram.com/reel/DIL1aBYK6Lh","pop_rlp","17942158373992328","3606210811290952417","2025-07-12T20:59:19.236Z","{""url"":""https://www.instagram.com/reel/DIL1aBYK6Lh""}",,,,
"https://www.instagram.com/pop_rlp","captain_nofuture","https://www.instagram.com/captain_nofuture","2025-04-08T20:02:47.000Z","Ich könnte vom Alter her euer extrem junger Vater sein aber Punx Not Dad (Badum tss). Gerne feier ich eure Musik zu einem Dosenbier das Oberbillig ist. Euer sound ist schon knorke für meiner einer 🤟",1,0,,,,"https://www.instagram.com/reel/DIL1aBYK6Lh","pop_rlp","17873694312324026","3606210811290952417","2025-07-12T20:59:19.236Z","{""url"":""https://www.instagram.com/reel/DIL1aBYK6Lh""}",,,,
"https://www.instagram.com/pop_rlp","elfmorgen","https://www.instagram.com/elfmorgen","2025-04-08T20:00:46.000Z","Toller Zipper 😍 weltbeste Grüße",2,1,"[{""reply_user"":""dorfterror.elgato"",""reply_date"":""2025-04-10T09:58:10.000Z"",""reply"":""@elfmorgen 😉 Gruß zurück ☝️"",""likes_number"":0}]",,,"https://www.instagram.com/reel/DIL1aBYK6Lh","pop_rlp","18306279856238937","3606210811290952417","2025-07-12T20:59:19.236Z","{""url"":""https://www.instagram.com/reel/DIL1aBYK6Lh""}",,,,
"https://www.instagram.com/pop_rlp","el_chico_calvo","https://www.instagram.com/el_chico_calvo","2025-04-08T17:50:38.000Z","Ach so alt bin ich schon😭",1,0,,,,"https://www.instagram.com/reel/DIL1aBYK6Lh","pop_rlp","17879977617179844","3606210811290952417","2025-07-12T20:59:19.236Z","{""url"":""https://www.instagram.com/reel/DIL1aBYK6Lh""}",,,,
"https://www.instagram.com/pop_rlp","derunterstrichswarley","https://www.instagram.com/derunterstrichswarley","2025-04-08T16:52:40.000Z","Kann ich sehr empfehlen, @dorfterror.tier",3,0,,,"[""@dorfterror""]","https://www.instagram.com/reel/DIL1aBYK6Lh","pop_rlp","18081782527641758","3606210811290952417","2025-07-12T20:59:19.236Z","{""url"":""https://www.instagram.com/reel/DIL1aBYK6Lh""}",,,,
"https://www.instagram.com/pop_rlp","greatscottitsrob","https://www.instagram.com/greatscottitsrob","2025-04-08T15:50:31.000Z","And of course, you're all super cool people! 🤘",1,0,,,,"https://www.instagram.com/reel/DIL1aBYK6Lh","pop_rlp","17937756824881369","3606210811290952417","2025-07-12T20:59:19.236Z","{""url"":""https://www.instagram.com/reel/DIL1aBYK6Lh""}",,,,
"https://www.instagram.com/dorfterror","its_a_161_riot","https://www.instagram.com/its_a_161_riot","2024-05-24T14:09:08.000Z","yeah 👍",0,0,,,,"https://www.instagram.com/p/C7TqztxsVxO","dorfterror","18065143552484532","3374228817629502542","2025-07-12T20:59:19.244Z","{""url"":""https://www.instagram.com/p/C7TqztxsVxO""}",,,,
"https://www.instagram.com/dorfterror","risiko.deluxe_band","https://www.instagram.com/risiko.deluxe_band","2024-05-23T11:07:36.000Z","Wir sind dabei😄👍",1,1,"[{""reply_user"":""blight.official"",""reply_date"":""2024-05-23T23:16:27.000Z"",""reply"":""@risiko.deluxe_band dito 😍"",""likes_number"":1}]",,,"https://www.instagram.com/p/C7TqztxsVxO","dorfterror","17942542985714703","3374228817629502542","2025-07-12T20:59:19.244Z","{""url"":""https://www.instagram.com/p/C7TqztxsVxO""}",,,,
"https://www.instagram.com/dorfterror","astropunks0","https://www.instagram.com/astropunks0","2025-04-27T21:06:09.000Z","Mega mega geiler Song!!!!!! 🔥",0,0,,,,"https://www.instagram.com/p/DI62pVRscFN","dorfterror","18278033014248923","3619445585401200973","2025-07-12T20:59:19.256Z","{""url"":""https://www.instagram.com/p/DI62pVRscFN""}",,,,
"https://www.instagram.com/dorfterror","chuckopian","https://www.instagram.com/chuckopian","2025-04-27T06:13:56.000Z","🤟🤟🤟🤟🤟🤟🤟🤟🤟🤟🤟",0,0,,,,"https://www.instagram.com/p/DI62pVRscFN","dorfterror","18068226367767605","3619445585401200973","2025-07-12T20:59:19.256Z","{""url"":""https://www.instagram.com/p/DI62pVRscFN""}",,,,
"https://www.instagram.com/dorfterror","randalefunk","https://www.instagram.com/randalefunk","2025-04-26T20:51:02.000Z","Woha! Das Jahr ging schnell vorbei. Der Song hat trotz der kurzen Zeit nicht an Bedeutung verloren. 🔥",1,0,,,,"https://www.instagram.com/p/DI62pVRscFN","dorfterror","18037035164306141","3619445585401200973","2025-07-12T20:59:19.256Z","{""url"":""https://www.instagram.com/p/DI62pVRscFN""}",,,,
"https://www.instagram.com/dorfterror","flo_wissler","https://www.instagram.com/flo_wissler","2025-04-26T19:57:14.000Z","Ich wünschte es gäbe die EP auch physisch",2,2,"[{""reply_user"":""dorfterror"",""reply_date"":""2025-04-26T20:02:30.000Z"",""reply"":""@flo_wissler es gab leider nur die limitierten Tapes oder den Song „Fassaden“ auf dem ExHaus Bleibt!-Sampler 😮 aber vielleicht gibts da ja nochmal was in Zukunft 😉"",""likes_number"":2},{""reply_user"":""flo_wissler"",""reply_date"":""2025-04-26T21:13:29.000Z"",""reply"":""@dorfterror Der Ex-Haus Sampler ist n absoluter Evergreen in der Plattensammlung"",""likes_number"":1}]",,,"https://www.instagram.com/p/DI62pVRscFN","dorfterror","18097607083532959","3619445585401200973","2025-07-12T20:59:19.256Z","{""url"":""https://www.instagram.com/p/DI62pVRscFN""}",,,,
"https://www.instagram.com/dorfterror","der_lustige_basstronaut","https://www.instagram.com/der_lustige_basstronaut","2025-04-26T18:54:59.000Z","Konzert mit Euch war super 🤘 Immer wieder gerne dabei!",2,0,,,,"https://www.instagram.com/p/DI62pVRscFN","dorfterror","18128395411421701","3619445585401200973","2025-07-12T20:59:19.256Z","{""url"":""https://www.instagram.com/p/DI62pVRscFN""}",,,,
"https://www.instagram.com/dorfterror","joeymueslihund","https://www.instagram.com/joeymueslihund","2025-04-05T01:58:50.000Z","😍",4,0,,,,"https://www.instagram.com/reel/DIBoEwmsN5E","dorfterror","18062432009062013","3603337425800191556","2025-07-12T20:59:19.281Z","{""url"":""https://www.instagram.com/reel/DIBoEwmsN5E""}",,,,
"https://www.instagram.com/dorfterror","callmebrutus","https://www.instagram.com/callmebrutus","2025-04-04T22:56:49.000Z","❤️",3,1,"[{""reply_user"":""dorfterror"",""reply_date"":""2025-04-05T17:03:01.000Z"",""reply"":""@callmebrutus 🙌"",""likes_number"":0}]",,,"https://www.instagram.com/reel/DIBoEwmsN5E","dorfterror","17900044440160544","3603337425800191556","2025-07-12T20:59:19.281Z","{""url"":""https://www.instagram.com/reel/DIBoEwmsN5E""}",,,,
"https://www.instagram.com/dorfterror","benedikt.2912","https://www.instagram.com/benedikt.2912","2025-04-04T17:23:43.000Z","Der blauhaarige Atze kommt mir iwie bekannt vor keine Ahnung warum",4,1,"[{""reply_user"":""massenkarambolage"",""reply_date"":""2025-04-04T18:03:57.000Z"",""reply"":""@benedikt.2912 merkwürdig 🤔"",""likes_number"":3}]",,,"https://www.instagram.com/reel/DIBoEwmsN5E","dorfterror","18057971510121642","3603337425800191556","2025-07-12T20:59:19.281Z","{""url"":""https://www.instagram.com/reel/DIBoEwmsN5E""}",,,,
"https://www.instagram.com/dorfterror","majancl","https://www.instagram.com/majancl","2025-04-04T14:37:51.000Z","🔥🔥🔥",5,0,,,,"https://www.instagram.com/reel/DIBoEwmsN5E","dorfterror","18080434030668725","3603337425800191556","2025-07-12T20:59:19.281Z","{""url"":""https://www.instagram.com/reel/DIBoEwmsN5E""}",,,,
"https://www.instagram.com/dorfterror","frank_bresch","https://www.instagram.com/frank_bresch","2025-04-04T13:54:23.000Z","👏👏👏👏👏",3,0,,,,"https://www.instagram.com/reel/DIBoEwmsN5E","dorfterror","18053711660333826","3603337425800191556","2025-07-12T20:59:19.281Z","{""url"":""https://www.instagram.com/reel/DIBoEwmsN5E""}",,,,
"https://www.instagram.com/dorfterror","its_a_161_riot","https://www.instagram.com/its_a_161_riot","2025-04-04T13:06:33.000Z","🫶🔥",3,0,,,,"https://www.instagram.com/reel/DIBoEwmsN5E","dorfterror","18109884829482818","3603337425800191556","2025-07-12T20:59:19.281Z","{""url"":""https://www.instagram.com/reel/DIBoEwmsN5E""}",,,,
"https://www.instagram.com/dorfterror","hanfi.massenkarambolage","https://www.instagram.com/hanfi.massenkarambolage","2025-04-04T13:03:57.000Z","Hat mega Bock gemacht!! Immer wieder gerne! 🤘🏻🫶🏻",5,0,,,,"https://www.instagram.com/reel/DIBoEwmsN5E","dorfterror","18050589968518098","3603337425800191556","2025-07-12T20:59:19.281Z","{""url"":""https://www.instagram.com/reel/DIBoEwmsN5E""}",,,,
"https://www.instagram.com/konz.wird.laut","iversenschwier","https://www.instagram.com/iversenschwier","2024-03-07T20:45:18.000Z","Top",0,0,,,,"https://www.instagram.com/p/C4LW6yHoPj6","konz.wird.laut","18006918881371825","3317846347056478458","2025-07-12T20:59:19.287Z","{""url"":""https://www.instagram.com/p/C4LW6yHoPj6""}",,,,
"https://www.instagram.com/konz.wird.laut","massenkarambolage","https://www.instagram.com/massenkarambolage","2024-03-06T22:51:08.000Z","Wie geil is dat denn 🤘🏻🖤",0,0,,,,"https://www.instagram.com/p/C4LW6yHoPj6","konz.wird.laut","18032142088871898","3317846347056478458","2025-07-12T20:59:19.287Z","{""url"":""https://www.instagram.com/p/C4LW6yHoPj6""}",,,,
"https://www.instagram.com/konz.wird.laut","asuramarulaw","https://www.instagram.com/asuramarulaw","2024-03-06T16:27:52.000Z","Richtig nice🙌",1,0,,,,"https://www.instagram.com/p/C4LW6yHoPj6","konz.wird.laut","18020643434031564","3317846347056478458","2025-07-12T20:59:19.287Z","{""url"":""https://www.instagram.com/p/C4LW6yHoPj6""}",,,,
"https://www.instagram.com/konz.wird.laut","m4xpetzold","https://www.instagram.com/m4xpetzold","2024-03-06T16:03:55.000Z","Heftig Leute!!",1,1,"[{""reply_user"":""konz.wird.laut"",""reply_date"":""2024-03-06T19:23:13.000Z"",""reply"":""@m4xpetzold aber sowas von 🔥❤"",""likes_number"":0}]",,,"https://www.instagram.com/p/C4LW6yHoPj6","konz.wird.laut","17932912433726702","3317846347056478458","2025-07-12T20:59:19.287Z","{""url"":""https://www.instagram.com/p/C4LW6yHoPj6""}",,,,
"https://www.instagram.com/konz.wird.laut","freidenkeralarmpunk","https://www.instagram.com/freidenkeralarmpunk","2024-03-06T15:55:49.000Z","🖤",1,0,,,,"https://www.instagram.com/p/C4LW6yHoPj6","konz.wird.laut","18028521499933525","3317846347056478458","2025-07-12T20:59:19.287Z","{""url"":""https://www.instagram.com/p/C4LW6yHoPj6""}",,,,
"https://www.instagram.com/konz.wird.laut","boris_truly","https://www.instagram.com/boris_truly","2024-03-06T15:43:23.000Z","Gratuliere! Eine sehr schöne Anerkennung Eurer jahrelangen Arbeit!",1,1,"[{""reply_user"":""konz.wird.laut"",""reply_date"":""2024-03-06T19:22:50.000Z"",""reply"":""@borisruth Danke 🔥❤"",""likes_number"":0}]",,,"https://www.instagram.com/p/C4LW6yHoPj6","konz.wird.laut","17896531553967233","3317846347056478458","2025-07-12T20:59:19.287Z","{""url"":""https://www.instagram.com/p/C4LW6yHoPj6""}",,,,
"https://www.instagram.com/konz.wird.laut","alexruth21","https://www.instagram.com/alexruth21","2024-03-06T15:40:32.000Z","Tolle Leistung!",1,0,,,,"https://www.instagram.com/p/C4LW6yHoPj6","konz.wird.laut","18042552373724242","3317846347056478458","2025-07-12T20:59:19.287Z","{""url"":""https://www.instagram.com/p/C4LW6yHoPj6""}",,,,
"https://www.instagram.com/dorfterror","queensofnoise_official","https://www.instagram.com/queensofnoise_official","2025-01-14T23:18:33.000Z","🔥🔥🔥🤟🏼",1,0,,,,"https://www.instagram.com/p/DEx4wxTs86x","dorfterror","18013600856678996","3544864023800696497","2025-07-12T20:59:19.288Z","{""url"":""https://www.instagram.com/p/DEx4wxTs86x""}",,,,
"https://www.instagram.com/dorfterror","club9ball","https://www.instagram.com/club9ball","2025-01-14T01:28:38.000Z","🤘☠️🤘",1,0,,,,"https://www.instagram.com/p/DEx4wxTs86x","dorfterror","18044492009218115","3544864023800696497","2025-07-12T20:59:19.288Z","{""url"":""https://www.instagram.com/p/DEx4wxTs86x""}",,,,
"https://www.instagram.com/dorfterror","its_a_161_riot","https://www.instagram.com/its_a_161_riot","2025-01-13T22:40:21.000Z","☀️🔥❤️",1,0,,,,"https://www.instagram.com/p/DEx4wxTs86x","dorfterror","18053033873506676","3544864023800696497","2025-07-12T20:59:19.288Z","{""url"":""https://www.instagram.com/p/DEx4wxTs86x""}",,,,
"https://www.instagram.com/dorfterror","wild_n_free_photography","https://www.instagram.com/wild_n_free_photography","2025-01-13T22:38:16.000Z","🔥🔥🔥",1,0,,,,"https://www.instagram.com/p/DEx4wxTs86x","dorfterror","18300003088236864","3544864023800696497","2025-07-12T20:59:19.288Z","{""url"":""https://www.instagram.com/p/DEx4wxTs86x""}",,,,
"https://www.instagram.com/dorfterror","dorfterror.elgato","https://www.instagram.com/dorfterror.elgato","2025-01-13T22:32:38.000Z","Ein wunderbarer Auftakt 🔥",1,0,,,,"https://www.instagram.com/p/DEx4wxTs86x","dorfterror","18026601785631384","3544864023800696497","2025-07-12T20:59:19.288Z","{""url"":""https://www.instagram.com/p/DEx4wxTs86x""}",,,,
"https://www.instagram.com/dorfterror","callmebrutus","https://www.instagram.com/callmebrutus","2025-01-13T20:51:05.000Z","Bis bald ❤️",1,0,,,,"https://www.instagram.com/p/DEx4wxTs86x","dorfterror","18082193263585866","3544864023800696497","2025-07-12T20:59:19.288Z","{""url"":""https://www.instagram.com/p/DEx4wxTs86x""}",,,,
"https://www.instagram.com/dorfterror","wild_n_free_photography","https://www.instagram.com/wild_n_free_photography","2024-05-21T08:30:49.000Z","… es ist immer wieder ein Vergnügen ❤️🖤",2,0,,,,"https://www.instagram.com/p/C7OTwVXsY-Y","dorfterror","18058763689598623","3372720055311765400","2025-07-12T20:59:19.299Z","{""url"":""https://www.instagram.com/p/C7OTwVXsY-Y""}",,,,
"https://www.instagram.com/punkfilmfestberlin","rolliausberlin","https://www.instagram.com/rolliausberlin","2025-01-11T12:53:23.000Z","Moin ich bin dabei heute🙌 bis heute Abend. Liebe Grüße Rolli aus Berlin vom Krawallradio 👏",1,0,,,,"https://www.instagram.com/reel/DEhWwqysGtE","punkfilmfestberlin","18443256649078640","3540210883595627332","2025-07-12T20:59:19.300Z","{""url"":""https://www.instagram.com/reel/DEhWwqysGtE""}",,,,
"https://www.instagram.com/dorfterror","its_a_161_riot","https://www.instagram.com/its_a_161_riot","2025-06-04T08:45:46.000Z","🔥🔥🔥",0,0,,,,"https://www.instagram.com/reel/DKKUtbRNe5B","dorfterror","18065844212009209","3641814331268918849","2025-07-12T20:59:19.306Z","{""url"":""https://www.instagram.com/reel/DKKUtbRNe5B""}",,,,
"https://www.instagram.com/dorfterror","boris_truly","https://www.instagram.com/boris_truly","2025-06-01T06:18:17.000Z","🔥🔥🔥",0,0,,,,"https://www.instagram.com/reel/DKKUtbRNe5B","dorfterror","18043879271545202","3641814331268918849","2025-07-12T20:59:19.306Z","{""url"":""https://www.instagram.com/reel/DKKUtbRNe5B""}",,,,
"https://www.instagram.com/dorfterror","diesezweitypen","https://www.instagram.com/diesezweitypen","2025-05-28T09:44:57.000Z","🔥",0,0,,,,"https://www.instagram.com/reel/DKKUtbRNe5B","dorfterror","18049979201605509","3641814331268918849","2025-07-12T20:59:19.306Z","{""url"":""https://www.instagram.com/reel/DKKUtbRNe5B""}",,,,
"https://www.instagram.com/dorfterror","frank_bresch","https://www.instagram.com/frank_bresch","2025-05-27T18:09:04.000Z","👏👏👏👏👏",1,0,,,,"https://www.instagram.com/reel/DKKUtbRNe5B","dorfterror","18307128307243247","3641814331268918849","2025-07-12T20:59:19.306Z","{""url"":""https://www.instagram.com/reel/DKKUtbRNe5B""}",,,,
"https://www.instagram.com/dorfterror","dorfterror.chili","https://www.instagram.com/dorfterror.chili","2025-05-27T16:46:11.000Z","AHHHHHH😂🚀",1,0,,,,"https://www.instagram.com/reel/DKKUtbRNe5B","dorfterror","18041514248273955","3641814331268918849","2025-07-12T20:59:19.306Z","{""url"":""https://www.instagram.com/reel/DKKUtbRNe5B""}",,,,
"https://www.instagram.com/dorfterror","frank_bresch","https://www.instagram.com/frank_bresch","2025-03-25T16:17:01.000Z","👏👏👏👏👏",0,0,,,,"https://www.instagram.com/p/DHnkQovsz0J","dorfterror","18051220517216291","3596002300414606601","2025-07-12T20:59:19.314Z","{""url"":""https://www.instagram.com/p/DHnkQovsz0J""}",,,,
"https://www.instagram.com/dorfterror","dan701husky","https://www.instagram.com/dan701husky","2025-04-23T17:49:48.000Z","Sau gut echt.
Watt für Pennywise Bro Hymn is,is für euch am arsch die Römer.
Mega leude 🙌
Trier,
Hei sein eisch dahaam ❤️",0,0,,,,"https://www.instagram.com/reel/DIY_8M-OpFg","dorfterror","18072890242892614","3609916315365183840","2025-07-12T20:59:19.316Z","{""url"":""https://www.instagram.com/reel/DIY_8M-OpFg""}",,,,
"https://www.instagram.com/dorfterror","magdalenakronz","https://www.instagram.com/magdalenakronz","2025-04-17T10:25:44.000Z","Einfach geeil.",0,0,,,,"https://www.instagram.com/reel/DIY_8M-OpFg","dorfterror","17889857598122478","3609916315365183840","2025-07-12T20:59:19.316Z","{""url"":""https://www.instagram.com/reel/DIY_8M-OpFg""}",,,,
"https://www.instagram.com/dorfterror","thesnouts","https://www.instagram.com/thesnouts","2025-04-15T16:59:32.000Z","👏 schon bestimmt 172,5 Mal gehört 🤟😎",1,1,"[{""reply_user"":""dorfterror"",""reply_date"":""2025-04-15T17:21:26.000Z"",""reply"":""@thesnouts let it roll! 🫶🙏"",""likes_number"":1}]",,,"https://www.instagram.com/reel/DIY_8M-OpFg","dorfterror","17957254613922186","3609916315365183840","2025-07-12T20:59:19.316Z","{""url"":""https://www.instagram.com/reel/DIY_8M-OpFg""}",,,,
"https://www.instagram.com/dorfterror","frank_bresch","https://www.instagram.com/frank_bresch","2025-04-15T04:16:27.000Z","👏👏👏👏👏",1,1,"[{""reply_user"":""dorfterror"",""reply_date"":""2025-04-15T17:20:56.000Z"",""reply"":""@frank_bresch 🍻🫶"",""likes_number"":0}]",,,"https://www.instagram.com/reel/DIY_8M-OpFg","dorfterror","18381670798139830","3609916315365183840","2025-07-12T20:59:19.316Z","{""url"":""https://www.instagram.com/reel/DIY_8M-OpFg""}",,,,
"https://www.instagram.com/dorfterror","roskapankki","https://www.instagram.com/roskapankki","2025-04-30T19:04:26.000Z","Bestes Studio 🫶",0,0,,,,"https://www.instagram.com/p/DItlEtNIFm4","dorfterror","17892474108229549","3615709126985800120","2025-07-12T20:59:19.318Z","{""url"":""https://www.instagram.com/p/DItlEtNIFm4""}",,,,
"https://www.instagram.com/dorfterror","basscal_nijusan","https://www.instagram.com/basscal_nijusan","2025-04-22T06:55:28.000Z","Schönes Sum41 Shirt. 😉🫶",1,1,"[{""reply_user"":""dorfterror.elgato"",""reply_date"":""2025-04-22T15:13:00.000Z"",""reply"":""😇"",""likes_number"":1}]",,,"https://www.instagram.com/p/DItlEtNIFm4","dorfterror","17867558694363330","3615709126985800120","2025-07-12T20:59:19.318Z","{""url"":""https://www.instagram.com/p/DItlEtNIFm4""}",,,,
"https://www.instagram.com/dorfterror","frank_bresch","https://www.instagram.com/frank_bresch","2025-04-22T01:57:18.000Z","👏👏👏👏👏",1,0,,,,"https://www.instagram.com/p/DItlEtNIFm4","dorfterror","18066616736508002","3615709126985800120","2025-07-12T20:59:19.318Z","{""url"":""https://www.instagram.com/p/DItlEtNIFm4""}",,,,
